timestamp,pos_x,pos_y,pos_z,roll,pitch,yaw,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,baro_altitude,lidar_min_range,cmd_vx,cmd_vy,cmd_vz,throttle,wind_active,wind_x,wind_y,wind_z,wind_reason,weather,air_density,sensor_noise
2026-01-24T13:58:32.432777,0,0,-0.320976943,0,0,-2.094395089,0,0,-0.013139494,0,0,0,0,0,-9.807807922,0,0,0,123.4879227,2.411861293,0.3,0,-2.5,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:32.542567,0.000156992,-6.05E-06,-0.336819082,0.01043884,0.006173536,-2.094363728,0.00717267,-0.00014397,-0.444280893,0.098546721,0.048839681,-9.17E-05,0.00233531,-0.004511498,-16.27227974,0.098546721,0.048839681,-9.17E-05,123.5565872,2.411861293,0.299973234,1.03E-06,-2.5,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:32.652820,0.001293018,-1.68E-05,-0.385718316,0.0163527,0.009491322,-2.094325765,0.025754191,-0.000139735,-0.914733529,0.064293765,0.03021401,-9.28E-05,0.001490057,-0.00317122,-16.38568497,0.064293765,0.03021401,-9.28E-05,124.1560822,2.415336797,0.299778809,2.87E-06,-2.49999999,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:32.762788,0.004147705,-2.62E-05,-0.472635448,0.019158109,0.011094343,-2.094303693,0.050996874,-9.95E-05,-1.401686192,0.023428636,0.012980699,-7.39E-05,0.000620484,-0.00109373,-16.22076797,0.021539891,0.012511048,-7.31E-05,124.1059036,2.473715575,0.299286226,4.50E-06,-2.499999898,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:32.871951,0.009235776,-3.19E-05,-0.601327777,0.020052052,0.011625475,-2.094298162,0.079633005,-4.48E-05,-1.895426512,0.002752091,0.001964327,-5.45E-05,0.000102043,-0.000145122,-16.03330231,0.002752091,0.001964327,-5.45E-05,123.9342422,2.473715575,0.298396419,5.53E-06,-2.499999486,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:32.980355,0.019275665,-3.30E-05,-0.826457381,0.019633223,0.011372139,-2.094307857,0.116958134,1.91E-05,-2.512733459,-0.009625535,-0.005722052,-3.62E-05,-0.000265837,0.000446767,-15.67792892,-0.009625535,-0.005722052,-3.62E-05,124.4254532,2.473715575,0.296600065,5.82E-06,-2.499997688,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.091556,0.029784583,-3.01E-05,-1.044044971,0.018562292,0.010741566,-2.094322277,0.140645742,4.97E-05,-2.785367966,-0.015442521,-0.008989265,-2.68E-05,-0.000292391,0.000501469,-10.89873981,-0.015442521,-0.008989265,-2.68E-05,124.2062607,2.633766797,0.294664551,5.38E-06,-2.499994307,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.200349,0.040477041,-2.59E-05,-1.246048212,0.017301032,0.010004026,-2.094337608,0.155906394,6.39E-05,-2.81259799,-0.018057672,-0.010595746,-2.11E-05,-0.000310108,0.000527494,-9.765033722,-0.018057672,-0.010595746,-2.11E-05,124.4254532,0.172346526,0.292642684,4.71E-06,-2.499989174,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.315119,0.050173111,-2.19E-05,-1.414562941,0.016122415,0.009318204,-2.094350466,0.167117685,7.12E-05,-2.802458763,-0.019330991,-0.011486223,-1.77E-05,-0.000330552,0.000556044,-9.561410904,-0.019330991,-0.011486223,-1.77E-05,124.6657791,0.172346526,0.290767178,4.02E-06,-2.499982951,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.420350,0.066456124,-1.48E-05,-1.674016476,0.014248326,0.008227088,-2.094368019,0.182711676,7.92E-05,-2.776493073,-0.019894436,-0.011401786,-1.40E-05,-0.000325687,0.00046964,-9.519410133,-0.019894436,-0.011401786,-1.40E-05,124.5205307,0.172346526,0.287532759,2.78E-06,-2.499968913,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.531661,0.082922772,-7.72E-06,-1.914499164,0.012486295,0.007203771,-2.094383179,0.195540935,8.35E-05,-2.751984596,-0.01940649,-0.011115798,-1.15E-05,-0.000317976,0.000426311,-9.536862373,-0.019389503,-0.011105167,-1.14E-05,125.0804138,3.483969119,0.284157827,1.47E-06,-2.499949805,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.641578,0.098578192,-1.12E-06,-2.128352165,0.010959767,0.006317595,-2.094394809,0.205651537,8.56E-05,-2.731565714,-0.017988697,-0.010497632,-9.85E-06,-0.000301674,0.000361055,-9.556242943,-0.017988697,-0.010497632,-9.85E-06,125.7829056,3.483969119,0.28085418,2.17E-07,-2.499926686,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.751696,0.114329323,5.33E-06,-2.332534552,0.009559123,0.005505398,-2.094403937,0.214173287,8.65E-05,-2.713427305,-0.016976563,-0.009842148,-8.55E-06,-0.000283405,0.000307627,-9.575268745,-0.016976563,-0.009842148,-8.55E-06,125.9941788,4.200835841,0.277437344,-1.05E-06,-2.499898183,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.861892,0.130677298,1.18E-05,-2.535409212,0.008241566,0.004742837,-2.094411257,0.221576825,8.68E-05,-2.696681976,-0.015774909,-0.00911668,-7.43E-06,-0.00026308,0.000250496,-9.593008995,-0.015774909,-0.00911668,-7.43E-06,125.6191635,0.174691351,0.273791736,-2.37E-06,-2.499862622,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:33.969351,0.151655927,1.98E-05,-2.785309076,0.006749188,0.003882675,-2.094417922,0.229306147,8.29E-05,-2.677704096,-0.014626156,-0.008250138,-6.22E-06,-0.000167567,0.000193667,-9.613343239,-0.014626156,-0.008250138,-6.22E-06,125.8674088,0.174691351,0.268962735,-4.05E-06,-2.49980733,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.080226,0.173284084,2.73E-05,-3.033527374,0.00538284,0.003093319,-2.094424276,0.235565335,7.77E-05,-2.660508871,-0.013267634,-0.007458848,-5.21E-06,-0.000137854,0.000131294,-9.631537437,-0.013267634,-0.007458848,-5.21E-06,126.5250092,0.174691351,0.263801798,-5.70E-06,-2.499737924,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.189423,0.19110994,3.30E-05,-3.232587337,0.004358031,0.002498688,-2.094427912,0.239631683,7.43E-05,-2.647817135,-0.011465758,-0.006749754,-4.54E-06,-0.000112701,6.00E-05,-9.644659042,-0.011465758,-0.006749754,-4.54E-06,126.7600479,5.122180203,0.259403833,-7.00E-06,-2.499670368,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.300358,0.209938228,3.86E-05,-3.438640594,0.003377494,0.001931671,-2.094429971,0.242985457,7.05E-05,-2.635645866,-0.010721849,-0.006079891,-3.91E-06,-8.83E-05,2.23E-05,-9.657583237,-0.010721849,-0.006079891,-3.91E-06,126.1948929,5.122180203,0.254610955,-8.35E-06,-2.499587933,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.412069,0.228995681,4.40E-05,-3.643781662,0.002472596,0.001409846,-2.094430358,0.245518938,6.72E-05,-2.624434233,-0.009692712,-0.005487194,-3.35E-06,-6.72E-05,-2.02E-05,-9.669353485,-0.009692712,-0.005487194,-3.35E-06,127.1588364,5.700112616,0.249598288,-9.68E-06,-2.499491882,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.520754,0.249705032,4.95E-05,-3.863766193,0.001586881,0.000899656,-2.094430531,0.247403234,6.39E-05,-2.613343239,-0.008964146,-0.004928967,-2.84E-06,-4.72E-05,-5.24E-05,-9.68103981,-0.008964146,-0.004928967,-2.84E-06,127.1403503,6.276326594,0.243957202,-1.11E-05,-2.499371762,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.632979,0.275012404,5.58E-05,-4.129697323,0.000621107,0.000346787,-2.094431142,0.248619482,6.04E-05,-2.601125717,-0.007481621,-0.0043034,-2.30E-06,-2.70E-05,-0.000100705,-9.694040298,-0.007481621,-0.0043034,-2.30E-06,127.3516235,6.276326594,0.23677167,-1.28E-05,-2.499200308,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.741942,0.294418037,6.05E-05,-4.332250118,-7.40E-05,-6.08E-05,-2.094431263,0.248840198,5.91E-05,-2.59258008,-0.006924552,-0.00392699,-2.00E-06,-1.31E-05,-0.000130532,-9.702383995,-0.006924552,-0.00392699,-2.00E-06,127.982811,6.276326594,0.231029042,-1.42E-05,-2.49904842,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.851735,0.313071966,6.49E-05,-4.526410103,-0.000708198,-0.000426368,-2.094431137,0.248491138,5.77E-05,-2.58499074,-0.006229594,-0.003557858,-1.75E-06,-1.89E-06,-0.000153049,-9.710186005,-0.006229594,-0.003557858,-1.75E-06,127.5074387,6.547634928,0.225304457,-1.55E-05,-2.498883866,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:34.960235,0.332423002,6.93E-05,-4.72775507,-0.001310412,-0.000774032,-2.094430765,0.247583553,5.62E-05,-2.57769227,-0.005684689,-0.003149007,-1.51E-06,1.11E-05,-0.000171702,-9.717733383,-0.005684689,-0.003149007,-1.51E-06,127.7504044,6.547634928,0.219139128,-1.69E-05,-2.498691962,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.068577,0.350944549,7.35E-05,-4.920839787,-0.001856507,-0.001089365,-2.09443027,0.246228352,5.52E-05,-2.571187496,-0.004943685,-0.002852081,-1.31E-06,1.95E-05,-0.000193589,-9.724234581,-0.004943685,-0.002852081,-1.31E-06,128.315567,7.062839688,0.213005647,-1.82E-05,-2.498485938,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.179341,0.375936776,7.90E-05,-5.182685375,-0.002506029,-0.001457044,-2.094429661,0.243672833,5.29E-05,-2.563123226,-0.004261877,-0.002456024,-1.06E-06,2.99E-05,-0.000204545,-9.733042717,-0.004261877,-0.002456024,-1.06E-06,128.6800232,7.062839688,0.204337015,-2.01E-05,-2.498169048,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.288598,0.396298826,8.34E-05,-5.397729874,-0.003018869,-0.001760074,-2.094429271,0.241033331,5.21E-05,-2.557005882,-0.00466853,-0.002332947,-9.23E-07,3.43E-05,-0.00019816,-9.738493919,-0.00466853,-0.002332947,-9.23E-07,128.5717316,7.568977066,0.196909341,-2.17E-05,-2.497873559,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.400280,0.414990366,8.75E-05,-5.596972466,-0.003491868,-0.00203298,-2.094428691,0.238148943,5.14E-05,-2.551754713,-0.003731846,-0.00205428,-8.20E-07,4.04E-05,-0.000220409,-9.743458748,-0.003731846,-0.00205428,-8.20E-07,128.7777252,7.568977066,0.189773055,-2.32E-05,-2.497568822,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.509500,0.433441043,9.14E-05,-5.795820713,-0.003933975,-0.002289248,-2.094428531,0.23486121,5.05E-05,-2.546879768,-0.003373682,-0.001815115,-7.34E-07,4.58E-05,-0.000226324,-9.748208046,-0.003373682,-0.001815115,-7.34E-07,129.4511719,7.819030948,0.182400913,-2.48E-05,-2.497232559,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.620363,0.45162037,9.53E-05,-5.994301319,-0.004354189,-0.002532056,-2.094428248,0.231192529,4.93E-05,-2.542342186,-0.003056416,-0.001614129,-6.58E-07,4.98E-05,-0.000229238,-9.752490044,-0.003056416,-0.001614129,-6.58E-07,129.2055664,7.819030948,0.174786628,-2.64E-05,-2.496862353,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.729073,0.472221464,9.97E-05,-6.222893715,-0.004792781,-0.002781305,-2.094427478,0.2265127,4.72E-05,-2.537510395,-0.003370596,-0.001514019,-5.71E-07,5.04E-05,-0.000208028,-9.757499695,-0.003370596,-0.001514019,-5.71E-07,129.7337494,7.819030948,0.165690501,-2.84E-05,-2.496389585,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.839366,0.493045121,0.000104057,-6.458668709,-0.005235096,-0.003034953,-2.094427101,0.22120963,4.54E-05,-2.532878399,-0.003192275,-0.001472164,-5.14E-07,4.79E-05,-0.000200914,-9.761791229,-0.003192275,-0.001472164,-5.14E-07,129.7496033,8.316384152,0.155928278,-3.04E-05,-2.495845215,1,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:35.948398,0.508816004,0.000107304,-6.640915871,-0.005598508,-0.003249588,-2.094426443,0.216800645,4.51E-05,-2.529475212,-0.001565927,-0.001331308,-4.93E-07,4.78E-05,-0.000243047,-9.7632761,-0.001565927,-0.001331308,-4.93E-07,130.2566681,8.773700999,0.148106566,-3.20E-05,-2.49538141,0.999909111,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.058776,0.524894595,0.0001106,-6.830503464,-0.005953955,-0.003458401,-2.094425786,0.211892664,4.35E-05,-2.526157379,-0.001789377,-0.00106659,-4.70E-07,5.52E-05,-0.000221085,-9.7669487,-0.002115608,-0.001034743,-4.65E-07,130.4732208,8.773700999,0.139704161,-3.38E-05,-2.494855756,0.999505678,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.168137,0.540594041,0.000113759,-7.019850254,-0.006298327,-0.003655795,-2.094425408,0.206691906,4.17E-05,-2.523036003,-0.001442499,-0.000973229,-4.45E-07,5.55E-05,-0.000223503,-9.769283295,-0.001626353,-0.00089636,-4.40E-07,130.4520874,8.99820142,0.131031399,-3.56E-05,-2.494283386,0.999089092,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.276443,0.559502423,0.000117479,-7.25432682,-0.006666332,-0.003863588,-2.09442442,0.19985041,3.80E-05,-2.519440174,-0.002441215,-0.000874244,-4.01E-07,5.32E-05,-0.0001834,-9.772996902,-0.002441215,-0.000874244,-4.01E-07,130.3755035,8.99820142,0.119883819,-3.78E-05,-2.49350319,0.998553377,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.385583,0.577177227,0.000120842,-7.480925083,-0.00706258,-0.00409154,-2.094423848,0.192834973,3.55E-05,-2.516087055,-0.002716963,-0.001055471,-3.89E-07,4.36E-05,-0.000161223,-9.775251389,-0.002716963,-0.001055471,-3.89E-07,131.151947,9.447140215,0.108658564,-4.01E-05,-2.492666936,0.998013638,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.495420,0.591412127,0.000123458,-7.669532776,-0.007416287,-0.004301014,-2.094422946,0.186691344,3.44E-05,-2.513375521,-0.001035808,-0.00083522,-4.11E-07,4.52E-05,-0.000202615,-9.775496483,-0.001035808,-0.00083522,-4.11E-07,131.1176147,9.447140215,0.098956638,-4.20E-05,-2.491903201,0.99754691,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.604297,0.605174959,0.000125922,-7.857940674,-0.007765473,-0.004505298,-2.09442214,0.180244625,3.20E-05,-2.510790825,-0.001209227,-0.000709719,-4.16E-07,4.55E-05,-0.000187479,-9.777492523,-0.001209227,-0.000709719,-4.16E-07,131.2338104,9.670099242,0.088921504,-4.39E-05,-2.491073236,0.997063922,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.714199,0.618963182,0.000128328,-8.053683281,-0.008117771,-0.004708145,-2.094420893,0.173226222,3.11E-05,-2.508218765,-0.001469458,-0.000586943,-4.09E-07,-1.73E-05,-0.000167191,-9.779336929,-0.001469458,-0.000586943,-4.09E-07,131.1466675,9.670099242,0.078112466,-4.60E-05,-2.490133715,0.996543424,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.822952,0.634175897,0.000131176,-8.279294968,-0.008494759,-0.004919793,-2.094419159,0.164746478,3.14E-05,-2.505400419,-0.002228599,-0.000684456,-3.87E-07,-1.96E-05,-0.000124924,-9.782011986,-0.002228599,-0.000684456,-3.87E-07,131.9125366,9.670099242,0.06513951,-4.86E-05,-2.488943661,0.995918367,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:36.934176,0.649074912,0.000134185,-8.512159348,-0.008905803,-0.005154981,-2.094417171,0.155566007,3.17E-05,-2.502511024,-0.00237427,-0.000843916,-3.97E-07,-2.50E-05,-0.000101872,-9.783571243,-0.00237427,-0.000843916,-3.97E-07,131.7619934,10.11344513,0.05113029,-5.14E-05,-2.487581931,0.995242939,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:37.041876,0.660012126,0.000136505,-8.692258835,-0.009279238,-0.005377741,-2.09441511,0.148175433,3.32E-05,-2.500172138,-0.000315763,-0.000800933,-4.36E-07,-2.61E-05,-0.000154469,-9.780751228,-0.000315763,-0.000800933,-4.36E-07,131.9151764,10.54726009,0.039832206,-5.38E-05,-2.486425691,0.99469789,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:37.151600,0.671247005,0.000139019,-8.887178421,-0.009659946,-0.005602745,-2.09441293,0.139816269,3.19E-05,-2.497754097,-0.001376542,-0.000532267,-4.58E-07,-1.58E-05,-0.000116073,-9.78344059,-0.001376542,-0.000532267,-4.58E-07,132.2320862,10.54726009,0.0271161,-5.65E-05,-2.485062248,0.994084074,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:37.260467,0.681027651,0.000141245,-9.0669384,-0.010055561,-0.00583001,-2.094410816,0.131792754,3.09E-05,-2.495488882,-0.000759711,-0.000673601,-4.83E-07,-1.75E-05,-0.000110824,-9.783228874,-0.001051781,-0.000564074,-4.77E-07,132.0683441,0.17306959,-0.285091013,-5.91E-05,-2.483691428,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:37.368484,0.692653716,0.000148328,-9.299075127,-0.022220034,-0.012865635,-2.094299935,0.115613893,0.000112911,-2.497990131,-0.144628823,-0.065491162,-0.000107622,-0.001893952,0.004005209,-9.857592583,-0.144628823,-0.065491162,-0.000107622,132.4644928,0.17306959,-0.301528791,-6.46E-05,-2.48174946,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:37.480224,0.702154934,0.000160696,-9.531509399,-0.030686062,-0.017740823,-2.094181286,0.087232083,0.00013377,-2.500239849,-0.04947966,-0.033170581,-0.000111332,-0.00099659,0.001332462,-9.829855919,-0.04947966,-0.033170581,-0.000111332,132.9979553,0.17306959,-0.318386513,-7.29E-05,-2.479643124,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:37.588436,0.707504213,0.000169311,-9.711523056,-0.033794273,-0.019593479,-2.094128893,0.060904954,0.000106055,-2.49978137,-0.023077765,-0.01502296,-9.03E-05,-0.000429302,0.000542268,-9.804698944,-0.022908501,-0.01423773,-8.93E-05,132.7919617,11.17049679,-0.331502158,-7.93E-05,-2.477923791,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:37.697374,0.711072564,0.000175865,-9.906443596,-0.035258862,-0.020440471,-2.094105585,0.030351616,6.34E-05,-2.497945309,-0.005194623,-0.002665792,-6.74E-05,-8.47E-05,6.10E-05,-9.791339874,-0.005194623,-0.002665792,-6.74E-05,133.1537781,11.6262806,-0.345653992,-8.55E-05,-2.47598936,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:37.808589,0.712223947,0.000179065,-10.09369183,-0.03549503,-0.020567983,-2.094105418,0.000300988,2.27E-05,-2.495197535,0.007250448,0.004384707,-4.99E-05,0.000124365,-0.000213385,-9.782218933,0.007250448,0.004384707,-4.99E-05,134.0041656,11.6262806,-0.359147949,-9.03E-05,-2.474068055,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:37.916342,0.710634291,0.00017901,-10.31809044,-0.034779304,-0.020133839,-2.094124813,-0.035528895,-2.30E-05,-2.491410494,0.014137829,0.009161875,-3.51E-05,0.000267923,-0.000412211,-9.779497147,0.014137829,0.009161875,-3.51E-05,133.9407806,11.6262806,-0.375160623,-9.45E-05,-2.471690615,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.027571,0.705862343,0.000175411,-10.54212093,-0.033526668,-0.019397395,-2.094152477,-0.070324801,-5.71E-05,-2.487167835,0.018227154,0.011383515,-2.53E-05,0.000333518,-0.000532866,-9.777238846,0.018227154,0.011383515,-2.53E-05,133.5921783,0,-0.390980071,-9.72E-05,-2.46923765,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.138371,0.699239671,0.000170113,-10.7359705,-0.032243451,-0.018654976,-2.094178658,-0.099317849,-7.78E-05,-2.483299017,0.021657547,0.012567588,-1.96E-05,0.00036791,-0.000641063,-9.773960114,0.021657547,0.012567588,-1.96E-05,134.0543365,0,-0.404560643,-9.84E-05,-2.467048981,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.247511,0.691156864,0.000163929,-10.91464138,-0.031020113,-0.017942929,-2.094202321,-0.125051662,-9.19E-05,-2.479741096,0.022295393,0.012652989,-1.57E-05,0.000368655,-0.000658229,-9.773516655,0.022295393,0.012652989,-1.57E-05,134.2154388,0,-0.417021689,-9.89E-05,-2.464973205,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.358634,0.681257188,0.000156857,-11.09305954,-0.029776911,-0.017220188,-2.094225254,-0.149783149,-0.000102329,-2.476286888,0.022180906,0.012574967,-1.28E-05,0.000371158,-0.000645474,-9.775625229,0.021768946,0.012681664,-1.28E-05,134.2259979,0,-0.4294477,-9.89E-05,-2.462838741,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.466259,0.665356815,0.000146462,-11.3305769,-0.028058726,-0.016210733,-2.094255597,-0.181186318,-0.000113657,-2.47212553,0.019586597,0.012072133,-1.02E-05,0.000354752,-0.000572741,-9.780881882,0.019586597,0.012072133,-1.02E-05,134.5666809,0,-0.446038331,-9.82E-05,-2.459888168,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.576448,0.648413777,0.000136422,-11.54546547,-0.026673377,-0.015411558,-2.094278507,-0.208100751,-0.000119203,-2.468026876,0.017659301,0.010995064,-8.32E-06,0.000323877,-0.000430599,-9.779413223,0.017659301,0.010995064,-8.32E-06,135.0552521,0,-0.46119444,-9.70E-05,-2.457091712,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.686492,0.631970644,0.000127316,-11.73043442,-0.025613684,-0.014801454,-2.094295175,-0.230240822,-0.00012338,-2.464477777,0.018463394,0.010482038,-6.92E-06,0.000306517,-0.000416741,-9.776345253,0.018463394,0.010482038,-6.92E-06,135.0684662,0,-0.474440755,-9.56E-05,-2.454568386,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.796491,0.613899827,0.000117828,-11.91514015,-0.024636222,-0.014238432,-2.094309571,-0.251519233,-0.000128714,-2.461031437,0.017082307,0.00986786,-5.78E-06,0.000288799,-0.000335567,-9.777938843,0.017082307,0.00986786,-5.78E-06,135.0209198,0,-0.487942216,-9.37E-05,-2.451920142,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:38.907401,0.594263136,0.000107922,-12.09958935,-0.023755447,-0.013728291,-2.094322167,-0.272007167,-0.00013393,-2.457613945,0.015798042,0.009192741,-4.84E-06,0.00020197,-0.000234321,-9.77939415,0.015292824,0.009203416,-4.82E-06,135.8000031,0,-0.501798887,-9.11E-05,-2.449121857,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:39.017643,0.566933334,9.49E-05,-12.33531952,-0.022674193,-0.013090922,-2.094337364,-0.297181726,-0.000138323,-2.453591824,0.012918664,0.008187045,-3.92E-06,0.000152871,-9.20E-05,-9.784297943,0.012918664,0.008187045,-3.92E-06,135.134491,0,-0.520251588,-8.71E-05,-2.445268549,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:39.127419,0.540121436,8.29E-05,-12.54858494,-0.021926079,-0.012662347,-2.094346945,-0.319072187,-0.000140027,-2.449304342,0.010507126,0.006938918,-3.15E-06,9.78E-05,3.56E-05,-9.780837059,0.010507126,0.006938918,-3.15E-06,136.0244904,0,-0.537924009,-8.25E-05,-2.441441737,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:39.236635,0.515501857,7.23E-05,-12.73213768,-0.021449482,-0.012391407,-2.094353428,-0.337390751,-0.000140373,-2.445371389,0.011481359,0.006382444,-2.54E-06,6.16E-05,6.13E-05,-9.774559975,0.011481359,0.006382444,-2.54E-06,136.2357635,0,-0.554133101,-7.77E-05,-2.437813877,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:39.346612,0.489522725,6.17E-05,-12.91538811,-0.021078938,-0.012180891,-2.094358469,-0.355345607,-0.000142289,-2.441354036,0.009998645,0.005740811,-2.05E-06,2.52E-05,0.000159532,-9.774878502,0.009998645,0.005740811,-2.05E-06,136.1776581,0,-0.57152057,-7.20E-05,-2.433796259,1,0,0,0,0,suppressed_near_checkpoint,clear_constant_wind,1.225,0
2026-01-24T13:58:40.762807,0.156168416,-0.000136459,-13.49784565,0.020496329,0.01185418,-2.094522279,-0.174402118,-7.37E-05,0.349369884,-0.02567835,-0.01489301,-2.64E-05,-0.000455499,0.000931822,-10.18091106,-0.02567835,-0.01489301,-2.64E-05,136.9857941,0,0.063610488,2.422846679,-0.569151975,0.99584467,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:40.880412,0.142908067,0.000587279,-13.47607231,-0.027707476,0.094589597,-2.094821062,-0.151524648,0.039478958,0.107637644,-0.45747754,0.900112867,0.005631733,0.042967916,0.021443009,-15.50707912,-0.45747754,0.900112867,0.005631733,136.8378906,0,0.066958695,2.421941234,-0.574362613,0.996006042,1,0.3,0,0,applied,clear_constant_wind,1.225,0
2026-01-24T13:58:40.990002,0.13257423,0.008780117,-13.4850769,-0.059787901,0.149396605,-2.096793196,-0.124129117,0.192255542,-0.34685722,-0.311048359,0.506778836,0.006207085,0.025009215,0.015392303,-16.23286247,-0.311048359,0.506778836,0.006207085,136.444397,0,0.069262658,2.422541793,-0.572757839,0.996117069,1,0.3,0,0,applied,clear_constant_wind,1.225,0
